Issue name,Severity,Path,Domain,Project,Branch,Status,Deep link,Related to
" Unchecked return value from library"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/CFLitePreferencesFile.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/eeb9566849182a0585a0d2919b73f219d1e5269a7793ec5d9735adf91e62cbfe"," 2021 OWASP Top 10, PCI DSS 2018"
" Out-of-bounds access"," high"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/Sources/AirPlayReceiverSession.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/f4982195a0b2f31dc4acca42a81dc284567f9e47f1536762883df956b83c3eea"," 2021 OWASP Top 10, PCI DSS 2018, 2021 CWE Top 25"
" Unchecked return value"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/CFCompat.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/f5526e1d10a47e89f63c41f4519cd0a6ee31371e88e786f893d25a74f5418d80"," 2021 OWASP Top 10, PCI DSS 2018"
" Unchecked return value"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/CFCompat.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/f97f0a2ee6df38fa0aded0fe4cb8617e2a5ca2b635bb41c7f8e70dfced1cc141"," 2021 OWASP Top 10, PCI DSS 2018"
" Unchecked return value"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/External/SRP/t_math.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/fbf2258bc1bbe0528d3ed7dfe748a192cb2f4d3494c5f013d5958f0d682fc71c"," 2021 OWASP Top 10, PCI DSS 2018"
" Logically dead code"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/DispatchLite.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/fca99375a30e73494592ceac370f5fe807a9472fc554369ac90d6381309358e2"," No Related Standards"
" Unchecked return value"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/External/SRP/t_math.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/fe717a83552fb3c4fb30ebbeeb26b7c52118e0d47504211c785032f3f57adb55"," 2021 OWASP Top 10, PCI DSS 2018"
" Parse warning"," low"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2Link.h"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/004f13464c8ccdd1df9224107e1917f7d2d26149b80844d217a6dbcc89bc868f"," No Related Standards"
" Operands don't affect result"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Utility/iAP2ListArray.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/04322da866c39f293a78e0ca939d294aa7c52123ec4d8a1bbe3f8cf74c3aae17"," No Related Standards"
" Uninitialized pointer field"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-transport-usb-host-functionfs.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/045b7ffd6a7a9b4583d7c260efa44cef755ed8d364177f5444da7d86a608cf56"," No Related Standards"
" Unsigned compared against 0"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2Link.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/06c00c3573c951fd29a7ecd01459e2fef8e3c1c07869c2d138495c032f46acd7"," No Related Standards"
" Use of 32-bit time_t"," high"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/recipe-sysroot/usr/include/c++/10.3.0/chrono"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/f30db3d7-d7d1-4379-8380-483734f2fec1/issues/096870c75a220af095de5e15f33942a64987b2a882cd1ee03d83cceb0fc377be"," 2020 CWE On the Cusp"
" Unsigned compared against 0"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2Link.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/0baa704149303d2776f87e98aa944d87fc4c28a40ab3b20d1c60eb6d242c8ef4"," No Related Standards"
" Unsigned compared against 0"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2Link.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/0d99756c6688e986eb1fee2a9a6f1e7b20bfe5b794d6bf90b498543c6893f8ea"," No Related Standards"
" Uninitialized scalar variable"," high"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2LinkAccessory.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/105844e7d350fc93a9607d0bc47addffd5dadfbbab83ac5db479fa2f932e2dad"," No Related Standards"
" Uninitialized pointer field"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-dbus.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/1189ebd3db2abeeca5bd09ec89fcfc98b98b13edf37bf91121b8d32bad36feaa"," No Related Standards"
" Dereference after null check"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-iap2.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/16a1074f421a93174af4bdb212468a7ad0e2d8273ab98098874bbe247edb82b8"," PCI DSS 2018, 2021 CWE Top 25"
" Dereference after null check"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-iap2.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/18bbe113edefa04badd14fa7df520611af25444f5a5f2020754de05db6ebd550"," PCI DSS 2018, 2021 CWE Top 25"
" Ignoring number of bytes read"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-transport-usb-host-functionfs.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/1a7c654c4776b222fa23c9be56459cd509f82021b4f46ad4a767accb78362f2c"," 2021 OWASP Top 10, PCI DSS 2018"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/1b617a47ea333bd6707f0dee453cd04573eb9f26ca8dadaf8fa700b344cc3114"," No Related Standards"
" Uninitialized scalar variable"," high"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-transport-rfcomm.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/1f7743f539bcb776e93706edeaf379c3d3f7b965c461b098d39f631672e43010"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/20528dc6a440fad6a8972cd5ab9ccce0cbb19a3184625b51b59826ead1a6aca8"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/20f46236484c3d1081b443bf45ac956eadc0419e20c6362fb7999ae637741ffd"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/22529846b6741288a36a1b2da8dcef9d7480deb710e0ec90777ab76621ba4e2d"," No Related Standards"
" Uninitialized scalar variable"," high"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-dbus-handler.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/28f8853b869f887c6e6bf24fbca5c5dfa4f588b2e1926095f11951201f0f998b"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/29158a3846cf07e75c32a872d30d6678b624ea3010f3b0428df4f48c96f2ea19"," No Related Standards"
" Parse warning"," low"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.h"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/2c3652c4359fadd47b818732c39a1abf6238c220100c90759fe73e70e2e1c5e1"," No Related Standards"
" Parse warning"," low"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2Link.h"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/2d90f923c42b2b1fd5071c07e49d28fa997901a3907f199e96547ffd1e7e82d8"," No Related Standards"
" Double close"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-thread-controller.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/2e4c994f99272cb25d9ff48770e295ebdd90c95b91e4fa05883103a60c1f75aa"," 2021 OWASP Top 10"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/3516f15077cc20cbf812d99bf18b3307da1323b85625a8fdad433a9ba5a3d298"," No Related Standards"
" Calling risky function"," low"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2Link.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/3a821731e710fdcb2ad0c1401fdd05a6756c5c3862ba327b91a5d67d582e2ddd"," PCI DSS 2018"
" Parse warning"," low"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2Link.h"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/3c4fa7247d126f53792197386315696060d835d3cd8d600de46c73503bb45bf5"," No Related Standards"
" Operands don't affect result"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2Link.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/3e72946e82763962a78b042b578f6090dcfde5f7cdf4898d0d32425161d5a01e"," No Related Standards"
" Resource leak"," high"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-dbus-handler.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/40b703f82202e7f53983858cd253936fd3be6cf3ef541319646ac013ee2774ce"," No Related Standards"
" Uninitialized scalar variable"," high"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-iap2-timer-manager.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/42ee2c69e319dfa892404109e0bd254c52e4eb4de86be88f56c8085a18ab05a2"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/49dc57e0b76b266429ed52c642a9d3861a41b3ff96f3c6ecca4f66a90ccc5895"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/4aed1aeb573fc8b0468e7928bca92e9c86fd247389b11e43b9de20c0ffa21789"," No Related Standards"
" Uninitialized scalar field"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-transport-rfcomm.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/4c9b1dde5975369ecf59c31d872309eaa3ec4fee45984d3113e9f42106c662c1"," No Related Standards"
